source_id,source_type,raw_text,source_url,date,company_seed
529,USPTO,"Patent 10919961. Assignee: ABBVIE INC.. Grant year: 2021. Application number: 15633936. Application year: 2017. Location: North Chicago, IL, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 1. Inventors: Catherine Tripp.",https://patents.google.com/patent/US10919961,2021,AbbVie
530,USPTO,"Patent 10919975. Assignee: AMGEN INC.. Grant year: 2021. Application number: 16123827. Application year: 2018. Location: Thousand Oaks, CA, US. CPC sections: C A G. IPC sections: A C G. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: William C. Fanslow, III; Carl Kozlosky; Jean Gudas.",https://patents.google.com/patent/US10919975,2021,Amgen
531,USPTO,"Patent 10920000. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16073083. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C G. IPC sections: C G. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 1. Inventors: Kazuki KOUNO.",https://patents.google.com/patent/US10920000,2021,MITSUBISHI GAS CHEMICAL CO INC
532,USPTO,"Patent 10920018. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16098644. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 4. Inventors: Yohei Abiko; Saeko Sato; Aoi DAITO; Shinji Sekiguchi.",https://patents.google.com/patent/US10920018,2021,MITSUBISHI GAS CHEMICAL CO INC
533,USPTO,"Patent 10923222. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16493729. Application year: 2018. Location: Basel, nan, CH. CPC sections: G A. IPC sections: A G. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 4. Inventors: Alain Schmidlin; Mario Iobbi; Erich Studer; Andrew Bryant.",https://patents.google.com/patent/US10923222,2021,Novartis
534,USPTO,"Patent 10926488. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 15563922. Application year: 2016. Location: Tokyo, nan, JP. CPC sections: B A C D. IPC sections: A B C D. WIPO field: Other special machines. WIPO sector: Mechanical engineering. Team size: 5. Inventors: Akio Ohtani; Asami Nakai; Masataka Kaji; Mitsuro Takagi; Nobuhiko Matsumoto.",https://patents.google.com/patent/US10926488,2021,MITSUBISHI GAS CHEMICAL CO INC
535,USPTO,"Patent 10927178. Assignee: PFIZER INC.. Grant year: 2021. Application number: 16535477. Application year: 2019. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Shu-Hui Liu; Flavia Mercer Pernasetti; Wei-Hsien Ho.",https://patents.google.com/patent/US10927178,2021,Pfizer
536,USPTO,"Patent 10927184. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16192375. Application year: 2018. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Jennifer Brogdon; Carl H. June; Andreas Loew; Marcela Maus; John Scholler.",https://patents.google.com/patent/US10927184,2021,Novartis
537,USPTO,"Patent 10927216. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16088959. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 8. Inventors: Yoshinori Isahaya; Atsushi Hirashima; Hidefumi Harada; Maki Ito; Jun Hayakawa; Takehiko Isobe; Yousuke Shinkai; Keisuke SHIMOKAWA.",https://patents.google.com/patent/US10927216,2021,MITSUBISHI GAS CHEMICAL CO INC
538,USPTO,"Patent 10927370. Assignee: 10X GENOMICS, INC.. Grant year: 2021. Application number: 16419630. Application year: 2019. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 4. Inventors: Zahra Kamila Belhocine; Geoffrey McDermott; Francesca Meschi; Xinying Zheng.",https://patents.google.com/patent/US10927370,2021,10X Genomics
539,USPTO,"Patent 10928386. Assignee: 10X GENOMICS, INC.. Grant year: 2021. Application number: 16375119. Application year: 2019. Location: Pleasanton, CA, US. CPC sections: C G. IPC sections: C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 3. Inventors: Zahra Kamila Belhocine; Andrew D. Price; Michael Schnall-Levin.",https://patents.google.com/patent/US10928386,2021,10X Genomics
540,USPTO,"Patent 10930973. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16494514. Application year: 2018. Location: Tokyo, nan, JP. CPC sections: H C Y. IPC sections: C H. WIPO field: Materials, metallurgy. WIPO sector: Chemistry. Team size: 5. Inventors: Aki KATORI; Kotaro Kawakami; Masahiro Shimada; Yuki TAKASE; Tomohiro Ito.",https://patents.google.com/patent/US10930973,2021,MITSUBISHI GAS CHEMICAL CO INC
541,USPTO,"Patent 10933064. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16616844. Application year: 2018. Location: Basel, nan, CH. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Kai Cui; Julio Castro-Palomino Laria; Weiyong Kong.",https://patents.google.com/patent/US10933064,2021,Novartis
542,USPTO,"Patent 10933132. Assignee: AMGEN INC.. Grant year: 2021. Application number: 14916201. Application year: 2014. Location: Thousand Oaks, CA, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Roland Walter; Marion Subklewe; Christina Krupka.",https://patents.google.com/patent/US10933132,2021,Amgen
543,USPTO,"Patent 10934273. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16341124. Application year: 2017. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 2. Inventors: Arnaud GRANDEURY; Liladhar Murlidhar Waykole.",https://patents.google.com/patent/US10934273,2021,Novartis
544,USPTO,"Patent 10934279. Assignee: PFIZER INC.. Grant year: 2021. Application number: 16436311. Application year: 2019. Location: New York, NY, US. CPC sections: C. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 14. Inventors: Gary Erik Aspnes; Scott W. Bagley; John M. Curto; David James Edmonds; Mark E. Flanagan; Kentaro Futatsugi; David A. Griffith; Kim Huard; Yajing Lian; Chris Limberakis.",https://patents.google.com/patent/US10934279,2021,Pfizer
545,USPTO,"Patent 10934285. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16309076. Application year: 2017. Location: Basel, nan, CH. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 10. Inventors: Zhuoliang Chen; Jorge Garcia Fortanet; Rajesh Karki; Matthew J. LaMarche; Dyuti Majumdar; Lawrence Blas Perez; Martin Sendzik; Troy Douglas Smith; Fan Yang; Bing Yu.",https://patents.google.com/patent/US10934285,2021,Novartis
546,USPTO,"Patent 10934362. Assignee: AMGEN INC.. Grant year: 2021. Application number: 15511176. Application year: 2015. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 4. Inventors: Gunasekaran Kannan; Ling Liu; Edward John Belouski; Cen Xu.",https://patents.google.com/patent/US10934362,2021,Amgen
547,USPTO,"Patent 10935540. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 15749544. Application year: 2016. Location: Basel, nan, CH. CPC sections: G A C. IPC sections: A G. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Nelson Guerreiro; Christophe MEILLE; Jens Wuerthner.",https://patents.google.com/patent/US10935540,2021,Novartis
548,USPTO,"Patent 10940485. Assignee: AMGEN INC.. Grant year: 2021. Application number: 16323885. Application year: 2017. Location: Thousand Oaks, CA, US. CPC sections: B G. IPC sections: B G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 3. Inventors: Craig Michael Schulz; Justin James Provchy; John Kasajja Kawooya.",https://patents.google.com/patent/US10940485,2021,Amgen
549,USPTO,"Patent 10941118. Assignee: PFIZER INC.. Grant year: 2021. Application number: 16886622. Application year: 2020. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Elaine Greer; Stephen Anderson; Mark Maloney; Shu Yu; Ekaterina Albert; Emily Rigsbee.",https://patents.google.com/patent/US10941118,2021,Pfizer
550,USPTO,"Patent 10941177. Assignee: GILEAD SCIENCES, INC.. Grant year: 2021. Application number: 16016369. Application year: 2018. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 1. Inventors: Michael O' Neil Hanrahan Clarke.",https://patents.google.com/patent/US10941177,2021,Gilead Sciences
551,USPTO,"Patent 10941178. Assignee: GILEAD SCIENCES, INC.. Grant year: 2021. Application number: 15924163. Application year: 2018. Location: Foster City, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 6. Inventors: Nooshafarin Sanaie; Brian Kluck; Andrew Quezada; Robert vonder Reith; Chi Tran; James Woo.",https://patents.google.com/patent/US10941178,2021,Gilead Sciences
552,USPTO,"Patent 10941182. Assignee: AMGEN INC.. Grant year: 2021. Application number: 15317911. Application year: 2015. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Jerry Ryan HOLDER; Gayathri Swaminath; Michael J. Frohn; Brian Alan LANMAN; Anthony B. Reed; Leslie P. Miranda; John Gordon Allen; Alexander J. Pickrell; Aaron C. Siegmund; Lewis D. Pennington.",https://patents.google.com/patent/US10941182,2021,Amgen
553,USPTO,"Patent 10941216. Assignee: PFIZER INC.. Grant year: 2021. Application number: 15593259. Application year: 2017. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 7. Inventors: Pavel STROP; Magdalena Grazyna Dorywalska; Arvind Rajpal; David Louis Shelton; Shu-Hui Liu; Jaume Pons; Russell Dushin.",https://patents.google.com/patent/US10941216,2021,Pfizer
554,USPTO,"Patent 10941242. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16090998. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Basic materials chemistry. WIPO sector: Chemistry. Team size: 4. Inventors: Saeko Sato; Yuiga Asai; Tomotaka Wada; Takuma HANAOKA.",https://patents.google.com/patent/US10941242,2021,MITSUBISHI GAS CHEMICAL CO INC
555,USPTO,"Patent 10945994. Assignee: PFIZER INC.. Grant year: 2021. Application number: 15573190. Application year: 2016. Location: New York, NY, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Manfred Kraus; Sandra Cauwenberghs; Stefano Crosignani; Gregory Driessens.",https://patents.google.com/patent/US10945994,2021,Pfizer
556,USPTO,"Patent 10946004. Assignee: GILEAD SCIENCES, INC.. Grant year: 2021. Application number: 16530205. Application year: 2019. Location: Foster City, CA, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 9. Inventors: Mark Andres; Brenda J. Burke Chan; Ernest A. Carra; Anna Chiu; Olga Viktorovna Lapina; Stephen P. Lathrop; Gregory Notte; Valeriya Smolenskaya; Lok Him Yu.",https://patents.google.com/patent/US10946004,2021,Gilead Sciences
557,USPTO,"Patent 10946031. Assignee: PFIZER INC.. Grant year: 2021. Application number: 16593171. Application year: 2019. Location: New York, NY, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 4. Inventors: Joseph Walter Strohbach; David Blakemore; Peter Jones; Matthew Alexander Perry.",https://patents.google.com/patent/US10946031,2021,Pfizer
558,USPTO,"Patent 10946086. Assignee: PFIZER INC.. Grant year: 2021. Application number: 16245378. Application year: 2019. Location: New York, NY, US. CPC sections: A C Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 14. Inventors: Annaliesa Sybil Anderson; Amardeep Singh Bhupender Bhalla; Robert G. K. Donald; Jianxin Gu; Kathrin Ute Jansen; Rajesh Kumar Kainthan; Lakshmi Khandke; Jin-Hwan Kim; Paul Liberator; Avvari Krishna Prasad.",https://patents.google.com/patent/US10946086,2021,Pfizer
559,USPTO,"Patent 10947218. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16884666. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A Y. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 19. Inventors: Luca Arista; Sreehari BABU; Jianwei BIAN; Kai Cui; Michael Patrick Dillon; Rene Lattmann; Jialiang LI; Lv Liao; Dimitrios Lizos; Rita RAMOS.",https://patents.google.com/patent/US10947218,2021,Novartis
560,USPTO,"Patent 10947223. Assignee: AMGEN INC.. Grant year: 2021. Application number: 16466211. Application year: 2017. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 7. Inventors: Jennifer R. Allen; Matthew P. Bourbeau; Ning Chen; Michael J. Frohn; Paul E. Harrington; Qingyian Liu; Corey REEVES.",https://patents.google.com/patent/US10947223,2021,Amgen
561,USPTO,"Patent 10947259. Assignee: GILEAD SCIENCES, INC.. Grant year: 2021. Application number: 16994889. Application year: 2020. Location: Foster City, CA, US. CPC sections: A C. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 7. Inventors: Eda Canales; Manoj C. Desai; Eric Gorman; Jiayao Li; Roland D. Saito; James G. Taylor; Nathan E. Wright.",https://patents.google.com/patent/US10947259,2021,Gilead Sciences
562,USPTO,"Patent 10947342. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16337077. Application year: 2017. Location: Tokyo, nan, JP. CPC sections: C G H. IPC sections: C G H. WIPO field: Audio-visual technology. WIPO sector: Electrical engineering. Team size: 4. Inventors: Yasuaki Yoshimura; Eiichi Honda; Keita Noguchi; Yuichiro Satake.",https://patents.google.com/patent/US10947342,2021,MITSUBISHI GAS CHEMICAL CO INC
563,USPTO,"Patent 10947494. Assignee: PFIZER INC.. Grant year: 2021. Application number: 15775172. Application year: 2016. Location: New York, NY, US. CPC sections: C Y. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 9. Inventors: Sunil G. Desai; Michael Allen Hanson; Jonathan Patrick Kinross; Daniel R. Lasko; Scott Ellis Lomberk; Jason Arnold Lotvin; Sujata Kaushikbhai Patel-Brown; Weiqiang Sun; Peter Anthony Tomasello.",https://patents.google.com/patent/US10947494,2021,Pfizer
564,USPTO,"Patent 10952972. Assignee: PFIZER INC.. Grant year: 2021. Application number: 15988947. Application year: 2018. Location: New York, NY, US. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Allen T. Horhota; Young-Ho Song; Ujjwal Joshi; Nicholas J. Boylan; Matthew John Simmons.",https://patents.google.com/patent/US10952972,2021,Pfizer
565,USPTO,"Patent 10952989. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16490554. Application year: 2018. Location: Basel, nan, CH. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Deborah Lynn Keefe; Qing Shao.",https://patents.google.com/patent/US10952989,2021,Novartis
566,USPTO,"Patent 10954199. Assignee: GILEAD SCIENCES, INC.. Grant year: 2021. Application number: 16533506. Application year: 2019. Location: Foster City, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 5. Inventors: Stacy Bremner; Jerry Evarts; Keiko Sujino; Duong Tran; Dragos Vizitiu.",https://patents.google.com/patent/US10954199,2021,Gilead Sciences
567,USPTO,"Patent 10954202. Assignee: ABBVIE INC.. Grant year: 2021. Application number: 17025644. Application year: 2020. Location: North Chicago, IL, US. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 6. Inventors: Zhaoming Xiong; Jennifer M. Frost; Philip R. Kym; Xueqing Wang; Shuang Chen; Dennie S. Welch.",https://patents.google.com/patent/US10954202,2021,AbbVie
568,USPTO,"Patent 10954233. Assignee: NOVARTIS AG. Grant year: 2021. Application number: 16330820. Application year: 2017. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Phillip Alper; Jonathan Deane; Songchun Jiang; Tao Jiang; Thomas Knoepfel; Pierre-Yves Michellys; Daniel Mutnick; Wei Pei; Peter SYKA; Guobao Zhang.",https://patents.google.com/patent/US10954233,2021,Novartis
569,USPTO,"Patent 10954332. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2021. Application number: 16764479. Application year: 2019. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 2. Inventors: Takuya Okada; Daisuke Sunaga.",https://patents.google.com/patent/US10954332,2021,MITSUBISHI GAS CHEMICAL CO INC
